library_id,total_spots,total_bases,taxonomy_id,ScientificName,kingdom,phylum,class,order,family,genus,species
"SRR12105325", 3407872, 1022361600, 2738807, " Brevibacillus sp. HB1.2", " Bacteria", " NA", " Bacilli", " Bacillales", " Paenibacillaceae", " Brevibacillus", " Brevibacillus sp. HB1.2"
"SRR7532506", 87393, 43871286, 1338, " Streptococcus intermedius", " Bacteria", " NA", " Bacilli", " Lactobacillales", " Streptococcaceae", " Streptococcus", " Streptococcus intermedius"
"SRR063809", 295960, 140567661, 866775, " Aerococcus urinae ACS-120-V-Col10a", " Bacteria", " NA", " Bacilli", " Lactobacillales", " Aerococcaceae", " Aerococcus", " Aerococcus urinae"
"SRR1151220", 4979806, 1005920812, 1291734, " Lacticaseibacillus nasuensis JCM 17158", " Bacteria", " NA", " Bacilli", " Lactobacillales", " Lactobacillaceae", " Lacticaseibacillus", " Lacticaseibacillus nasuensis"
"SRR15685468", 5865370, 1440320885, 2861287, " Bacillus sp. YC2", " Bacteria", " NA", " Bacilli", " Bacillales", " Bacillaceae", " Bacillus", " Bacillus sp. YC2"
"SRR1151173", 4119945, 832228890, 1423802, " Lentilactobacillus senioris DSM 24302 = JCM 17472", " Bacteria", " NA", " Bacilli", " Lactobacillales", " Lactobacillaceae", " Lentilactobacillus", " Lentilactobacillus senioris"
"SRR11215184", 301607, 2872237347, 147802, " Lactobacillus iners", " Bacteria", " NA", " Bacilli", " Lactobacillales", " Lactobacillaceae", " Lactobacillus", " Lactobacillus iners"
"SRR20309182", 1876503, 908849586, 582692, " Paenibacillus polysaccharolyticus", " Bacteria", " NA", " Bacilli", " Bacillales", " Paenibacillaceae", " Paenibacillus", " Paenibacillus polysaccharolyticus"
"SRR21922663", 2111613, 554961585, 746691, " Oceanobacillus kimchii", " Bacteria", " Firmicutes", " Bacilli", " Bacillales", " Bacillaceae", " Oceanobacillus", " Oceanobacillus kimchii"
"SRR18769187", 17727601, 5353735502, 2054641, " Bacillus stercoris", " Bacteria", " NA", " Bacilli", " Bacillales", " Bacillaceae", " Bacillus", " Bacillus stercoris"
"SRR4236242", 5235086, 1580995972, 1612202, " Pelagirhabdus alkalitolerans", " Bacteria", " NA", " Bacilli", " Bacillales", " Bacillaceae", " Pelagirhabdus", " Pelagirhabdus alkalitolerans"
"SRR15883864", 303213, 1406204598, 2875764, " Macrococcus armenti", " Bacteria", " NA", " Bacilli", " Bacillales", " Staphylococcaceae", " Macrococcus", " Macrococcus armenti"
"SRR13429658", 23136171, 9469347019, 260554, " Bacillus halotolerans", " Bacteria", " NA", " Bacilli", " Bacillales", " Bacillaceae", " Allobacillus", " Allobacillus halotolerans"
"SRR8638128", 924916, 394893740, 2529792, " Staphylococcus sp. AL36849PPY10061", " Bacteria", " NA", " Bacilli", " Bacillales", " Staphylococcaceae", " Staphylococcus", " Staphylococcus sp. AL36849PPY10061"
"SRR5839382", 4048383, 1222611666, 1455, " Bacillus badius", " Bacteria", " NA", " Bacilli", " Bacillales", " Bacillaceae", " Bacillus", " Bacillus badius"
"SRR892250", 6795240, 2038572000, 1255705, " Bavariicoccus seileri WCC 4188", " Bacteria", " NA", " Bacilli", " Lactobacillales", " Enterococcaceae", " Bavariicoccus", " Bavariicoccus seileri"
"SRR7527436", 2525928, 747590656, 2269090, " Lactobacillaceae bacterium AH-177-P21", " Bacteria", " NA", " Bacilli", " Lactobacillales", " Lactobacillaceae", " NA", " Lactobacillaceae bacterium AH-177-P21"
"SRR14571860", 788528, 238135456, 29382, " Staphylococcus cohnii", " Bacteria", " Firmicutes", " Bacilli", " Bacillales", " Staphylococcaceae", " Staphylococcus", " Staphylococcus cohnii"
"SRR1513646", 523769, 310323309, 1452, " Bacillus atrophaeus", " Bacteria", " NA", " Bacilli", " Bacillales", " Bacillaceae", " Bacillus", " Bacillus atrophaeus"
"SRR8060823", 364375, 91145872, 1623, " Lactobacillus ruminis", " Bacteria", " NA", " Bacilli", " Lactobacillales", " Lactobacillaceae", " Lactobacillus", " Lactobacillus ruminis"
"SRR3221673", 163482, 2568551378, 241244, " Rummeliibacillus stabekisii", " Bacteria", " NA", " Bacilli", " Bacillales", " NA", " Rummeliibacillus", " Rummeliibacillus stabekisii"
"SRR4188829", 4459227, 1346686554, 930128, " Alteribacillus iranensis", " Bacteria", " NA", " Bacilli", " Bacillales", " Bacillaceae", " Alteribacillus", " Alteribacillus iranensis"
"SRR9107667", 381237, 155533314, 1624, " Lactobacillus salivarius", " Bacteria", " NA", " Bacilli", " Lactobacillales", " Lactobacillaceae", " Lactobacillus", " Lactobacillus salivarius"
"SRR14369976", 82094, 396188911, 1902580, " Macrococcus epidermidis", " Bacteria", " NA", " Bacilli", " Bacillales", " Staphylococcaceae", " Macrococcus", " Macrococcus epidermidis"
"SRR4934940", 4255744, 1866435041, 393763, " Anaerobacillus alkalilacustris", " Bacteria", " NA", " Bacilli", " Bacillales", " Bacillaceae", " Anaerobacillus", " Anaerobacillus alkalilacustris"
"SRR7178569", 5661545, 1709786590, 1500254, " Aneurinibacillus soli", " Bacteria", " NA", " Bacilli", " Bacillales", " Paenibacillaceae", " Aneurinibacillus", " Aneurinibacillus soli"
"SRR010998", 313148, 84122340, 525365, " Lactobacillus ultunensis DSM 16047", " Bacteria", " NA", " Bacilli", " Lactobacillales", " Lactobacillaceae", " Lactobacillus", " Lactobacillus ultunensis"
"SRR530487", 1671968, 337737536, 1158643, " Staphylococcus sp. EnGen0324", " Bacteria", " NA", " Bacilli", " Bacillales", " Staphylococcaceae", " Staphylococcus", " Staphylococcus sp. EnGen0324"
"SRR18437147", 1925837, 291046702, 197614, " Streptococcus pasteurianus", " Bacteria", " NA", " Bacilli", " Lactobacillales", " Streptococcaceae", " Streptococcus", " Streptococcus pasteurianus"
"SRR3938195", 17975530, 5392659000, 1045004, " Oenococcus kitaharae DSM 17330", " Bacteria", " NA", " Bacilli", " Lactobacillales", " Lactobacillaceae", " Oenococcus", " Oenococcus kitaharae"
"SRR18437128", 2702583, 805120929, 76860, " Streptococcus constellatus", " Bacteria", " Firmicutes", " Bacilli", " Lactobacillales", " Streptococcaceae", " Streptococcus", " Streptococcus constellatus"
"SRR8786600", 4906530, 2463078060, 2552189, " Jeotgalibacillus sp. S-D1", " Bacteria", " NA", " Bacilli", " Bacillales", " Planococcaceae", " Jeotgalibacillus", " Jeotgalibacillus sp. S-D1"
"SRR1151198", 4115777, 831386954, 1423731, " Liquorilactobacillus capillatus DSM 19910", " Bacteria", " NA", " Bacilli", " Lactobacillales", " Lactobacillaceae", " Liquorilactobacillus", " Liquorilactobacillus capillatus"
"SRR835862", 2018918, 359367404, 1157452, " Enterococcus sp. EnGen0157", " Bacteria", " NA", " Bacilli", " Lactobacillales", " Enterococcaceae", " Enterococcus", " Enterococcus sp. EnGen0157"
"SRR4061916", 168569, 575555139, 174587, " Carnobacterium viridans", " Bacteria", " NA", " Bacilli", " Lactobacillales", " Carnobacteriaceae", " Carnobacterium", " Carnobacterium viridans"
"SRR004286", 425309, 112678201, 564287, " Bacillus vallismortis NRRL B-14890", " Bacteria", " NA", " Bacilli", " Bacillales", " Bacillaceae", " Bacillus", " Bacillus vallismortis"
"SRR14491870", 6561639, 1975427133, 1473, " Virgibacillus pantothenticus", " Bacteria", " Firmicutes", " Bacilli", " Bacillales", " Bacillaceae", " Virgibacillus", " Virgibacillus pantothenticus"
"SRR1151226", 2679622, 541283644, 1423787, " Lentilactobacillus parakefiri DSM 10551", " Bacteria", " NA", " Bacilli", " Lactobacillales", " Lactobacillaceae", " Lentilactobacillus", " Lentilactobacillus parakefiri"
"SRR1151212", 4351276, 878957752, 1423828, " Lactobacillus kefiranofaciens subsp. kefirgranum DSM 10550 = JCM 8572", " Bacteria", " NA", " Bacilli", " Lactobacillales", " Lactobacillaceae", " Lactobacillus", " Lactobacillus kefiranofaciens"
"SRR5029770", 1583586, 478242972, 569857, " Staphylococcus microti", " Bacteria", " NA", " Bacilli", " Bacillales", " Staphylococcaceae", " Staphylococcus", " Staphylococcus microti"
"SRR389793", 2291964, 462976728, 883112, " Falseniella ignava CCUG 37419", " Bacteria", " NA", " Bacilli", " Lactobacillales", " Aerococcaceae", " Falseniella", " Falseniella ignava"
"SRR18437122", 2457320, 732843661, 1328, " Streptococcus anginosus", " Bacteria", " Firmicutes", " Bacilli", " Lactobacillales", " Streptococcaceae", " Streptococcus", " Streptococcus anginosus"
"SRR21607163", 1205474, 315904329, 1601, " Ligilactobacillus agilis", " Bacteria", " NA", " Bacilli", " Lactobacillales", " Lactobacillaceae", " Ligilactobacillus", " Ligilactobacillus agilis"
"SRR10393958", 1874107, 683195733, 45668, " Halobacillus litoralis", " Bacteria", " NA", " Bacilli", " Bacillales", " Bacillaceae", " Halobacillus", " Halobacillus litoralis"
"SRR896357", 5921522, 1776456600, 1114972, " Furfurilactobacillus rossiae DSM 15814", " Bacteria", " NA", " Bacilli", " Lactobacillales", " Lactobacillaceae", " Furfurilactobacillus", " Furfurilactobacillus rossiae"
"SRR20309213", 2255199, 1082078076, 324768, " Metabacillus idriensis", " Bacteria", " NA", " Bacilli", " Bacillales", " Bacillaceae", " Metabacillus", " Metabacillus idriensis"
"SRR13271318", 64957, 26851181, 58172, " Paenibacillus sp.", " Bacteria", " NA", " Bacilli", " Bacillales", " Paenibacillaceae", " Paenibacillus", " Paenibacillus sp."
"SRR4244067", 4015062, 1212548724, 442899, " Halolactibacillus alkaliphilus", " Bacteria", " NA", " Bacilli", " Bacillales", " Bacillaceae", " Halolactibacillus", " Halolactibacillus alkaliphilus"
"SRR21922726", 2068989, 541683393, 2499688, " Niallia taxi", " Bacteria", " NA", " Bacilli", " Bacillales", " Bacillaceae", " Niallia", " Niallia taxi"
"SRR20309186", 1832882, 891788121, 2939573, " Paenibacillus sp. MER TA 81-3", " Bacteria", " NA", " Bacilli", " Bacillales", " Paenibacillaceae", " Paenibacillus", " Paenibacillus sp. MER TA 81-3"
"SRR16229810", 715962, 292352747, 41170, " Exiguobacterium acetylicum", " Bacteria", " NA", " Bacilli", " Bacillales", " NA", " Exiguobacterium", " Exiguobacterium acetylicum"
"SRR515534", 2524535, 449367230, 1158610, " Enterococcus phoeniculicola ATCC BAA-412", " Bacteria", " NA", " Bacilli", " Lactobacillales", " Enterococcaceae", " Enterococcus", " Enterococcus phoeniculicola"
"SRR12201652", 5684566, 1705369800, 2751236, " Exiguobacterium sp. s6", " Bacteria", " NA", " Bacilli", " Bacillales", " NA", " Exiguobacterium", " Exiguobacterium sp. s6"
"SRR19571305", 1144671, 569959412, 45972, " Staphylococcus pasteuri", " Bacteria", " Firmicutes", " Bacilli", " Bacillales", " Staphylococcaceae", " Staphylococcus", " Staphylococcus pasteuri"
"SRR11053550", 1220122, 368476844, 2708092, " Lactococcus sp. EKM106P", " Bacteria", " NA", " Bacilli", " Lactobacillales", " Streptococcaceae", " Lactococcus", " Lactococcus sp. EKM106P"
"SRR5029774", 1828752, 552283104, 70258, " Staphylococcus piscifermentans", " Bacteria", " NA", " Bacilli", " Bacillales", " Staphylococcaceae", " Staphylococcus", " Staphylococcus piscifermentans"
"SRR3305652", 473461, 106021887, 1765683, " Acidibacillus ferrooxidans", " Bacteria", " NA", " Bacilli", " Bacillales", " NA", " Acidibacillus", " Acidibacillus ferrooxidans"
"SRR12201726", 4036558, 1210967400, 2751288, " Exiguobacterium sp. s181", " Bacteria", " NA", " Bacilli", " Bacillales", " NA", " Exiguobacterium", " Exiguobacterium sp. s181"
"SRR20313648", 830701, 404089821, 561879, " Bacillus safensis", " Bacteria", " Firmicutes", " Bacilli", " Bacillales", " Bacillaceae", " Bacillus", " Bacillus safensis"
"SRR10903100", 4753763, 1435636426, 2698834, " Bacillus sp. USDA818B3_A", " Bacteria", " NA", " Bacilli", " Bacillales", " Bacillaceae", " Bacillus", " Bacillus sp. USDA818B3_A"
"SRR14935960", 3087957, 858546125, 2851742, " Enterococcus sp. 20-17-352-011988", " Bacteria", " NA", " Bacilli", " Lactobacillales", " Enterococcaceae", " Enterococcus", " Enterococcus sp. 20-17-352-011988"
"SRR12201691", 4299822, 1289946600, 2751201, " Exiguobacterium sp. s143", " Bacteria", " NA", " Bacilli", " Bacillales", " NA", " Exiguobacterium", " Exiguobacterium sp. s143"
"SRR3387219", 4403215, 1320964500, 1834518, " Geobacillus sp. G86", " Bacteria", " NA", " Bacilli", " Bacillales", " Bacillaceae", " Geobacillus", " Geobacillus sp. G86"
"SRR12201639", 4436692, 1331007600, 2751248, " Exiguobacterium sp. s4", " Bacteria", " NA", " Bacilli", " Bacillales", " NA", " Exiguobacterium", " Exiguobacterium sp. s4"
"SRR8786596", 4083813, 2050074126, 1451, " Paenibacillus amylolyticus", " Bacteria", " NA", " Bacilli", " Bacillales", " Paenibacillaceae", " Paenibacillus", " Paenibacillus amylolyticus"
"SRR3954743", 4550405, 2332511095, 1973494, " Bacillus sp. S1-R1J2-FB", " Bacteria", " NA", " Bacilli", " Bacillales", " Bacillaceae", " Bacillus", " Bacillus sp. S1-R1J2-FB"
"SRR11455641", 1754149, 490980854, 2738, " Vagococcus fluvialis", " Bacteria", " NA", " Bacilli", " Lactobacillales", " Enterococcaceae", " Vagococcus", " Vagococcus fluvialis"
"SRR3924077", 15614293, 2373372536, 521098, " Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446", " Bacteria", " NA", " Bacilli", " Bacillales", " Alicyclobacillaceae", " Alicyclobacillus", " Alicyclobacillus acidocaldarius"
"SRR8638141", 1252583, 567272430, 2529803, " Staphylococcus sp. MO65211PPY16007", " Bacteria", " NA", " Bacilli", " Bacillales", " Staphylococcaceae", " Staphylococcus", " Staphylococcus sp. MO65211PPY16007"
"SRR12201705", 4259846, 1277953800, 2751275, " Exiguobacterium sp. s37", " Bacteria", " NA", " Bacilli", " Bacillales", " NA", " Exiguobacterium", " Exiguobacterium sp. s37"
"SRR18437196", 2042981, 610307863, 45634, " Streptococcus cristatus", " Bacteria", " Firmicutes", " Bacilli", " Lactobacillales", " Streptococcaceae", " Streptococcus", " Streptococcus cristatus"
"SRR7527357", 726465, 210588441, 2269092, " Lactobacillaceae bacterium AH-177-A07", " Bacteria", " NA", " Bacilli", " Lactobacillales", " Lactobacillaceae", " NA", " Lactobacillaceae bacterium AH-177-A07"
"SRR10685220", 1260694, 601509845, 1907194, " Planococcaceae bacterium Storch 2/2-2", " Bacteria", " NA", " Bacilli", " Bacillales", " Planococcaceae", " NA", " Planococcaceae bacterium Storch 2/2-2"
"SRR1151200", 3861399, 780002598, 1423734, " Agrilactobacillus composti DSM 18527 = JCM 14202", " Bacteria", " NA", " Bacilli", " Lactobacillales", " Lactobacillaceae", " Agrilactobacillus", " Agrilactobacillus composti"
"SRR1151158", 4967655, 1003466310, 1423758, " Lactobacillus hominis DSM 23910 = CRBIP 24.179", " Bacteria", " NA", " Bacilli", " Lactobacillales", " Lactobacillaceae", " Lactobacillus", " Lactobacillus hominis"
"SRR9720116", 1248976, 655871333, 1890302, " Bacillus wiedmannii", " Bacteria", " NA", " Bacilli", " Bacillales", " Bacillaceae", " Bacillus", " Bacillus wiedmannii"
"SRR7472125", 2968393, 896454686, 1566284, " Bacillus sp. NFR08", " Bacteria", " NA", " Bacilli", " Bacillales", " Bacillaceae", " Bacillus", " Bacillus sp. NFR08"
"SRR5928793", 4671977, 1401593100, 2026089, " Paenibacillus sp. XY044", " Bacteria", " NA", " Bacilli", " Bacillales", " Paenibacillaceae", " Paenibacillus", " Paenibacillus sp. XY044"
"SRR16324163", 8589822, 2576946600, 1459, " Sporosarcina globispora", " Bacteria", " NA", " Bacilli", " Bacillales", " Planococcaceae", " Sporosarcina", " Sporosarcina globispora"
"SRR892492", 8521125, 2556337500, 1121093, " Ectobacillus panaciterrae DSM 19096", " Bacteria", " NA", " Bacilli", " Bacillales", " Bacillaceae", " Ectobacillus", " Ectobacillus panaciterrae"
"SRR12201637", 5060020, 1518006000, 2751249, " Exiguobacterium sp. s52", " Bacteria", " NA", " Bacilli", " Bacillales", " NA", " Exiguobacterium", " Exiguobacterium sp. s52"
"SRR1796746", 15802283, 4740684900, 1286363, " Bacillus sp. 171095_106", " Bacteria", " NA", " Bacilli", " Bacillales", " Bacillaceae", " Bacillus", " Bacillus sp. 171095_106"
"SRR8638144", 1216846, 519561215, 2529798, " Staphylococcus sp. KY40511PPY10101", " Bacteria", " NA", " Bacilli", " Bacillales", " Staphylococcaceae", " Staphylococcus", " Staphylococcus sp. KY40511PPY10101"
"DRR048720", 1237379, 225202978, 220714, " Fructobacillus pseudoficulneus", " Bacteria", " NA", " Bacilli", " Lactobacillales", " Leuconostocaceae", " Fructobacillus", " Fructobacillus pseudoficulneus"
"SRR1917036", 1643325, 719008111, 1017273, " Domibacillus enclensis", " Bacteria", " NA", " Bacilli", " Bacillales", " Bacillaceae", " Domibacillus", " Domibacillus enclensis"
"SRR1151141", 3005194, 607049188, 1423796, " Loigolactobacillus rennini DSM 20253", " Bacteria", " NA", " Bacilli", " Lactobacillales", " Lactobacillaceae", " Loigolactobacillus", " Loigolactobacillus rennini"
"SRR15012071", 1163633, 8460836675, 489910, " Nosocomiicoccus ampullae", " Bacteria", " NA", " Bacilli", " Bacillales", " Staphylococcaceae", " Nosocomiicoccus", " Nosocomiicoccus ampullae"
"SRR20309166", 1899338, 930935804, 2939571, " Paenibacillus sp. MER 78", " Bacteria", " NA", " Bacilli", " Bacillales", " Paenibacillaceae", " Paenibacillus", " Paenibacillus sp. MER 78"
"SRR8638138", 1167174, 529071625, 2529804, " Staphylococcus sp. MO65211PPY16014", " Bacteria", " NA", " Bacilli", " Bacillales", " Staphylococcaceae", " Staphylococcus", " Staphylococcus sp. MO65211PPY16014"
"SRR14319645", 440841, 212918009, 2830737, " Staphylococcus sp. WAPHLSTAP00068", " Bacteria", " NA", " Bacilli", " Bacillales", " Staphylococcaceae", " Staphylococcus", " Staphylococcus sp. WAPHLSTAP00068"
"SRR15061310", 216056, 1253998849, 1903056, " Macrococcus bohemicus", " Bacteria", " NA", " Bacilli", " Bacillales", " Staphylococcaceae", " Macrococcus", " Macrococcus bohemicus"
"SRR11051665", 1040911, 314355122, 1683600, " Bacillus sp. EKM206B", " Bacteria", " NA", " Bacilli", " Bacillales", " Bacillaceae", " Bacillus", " Bacillus sp. EKM206B"
"SRR1151215", 4966315, 1003195630, 1423765, " Companilactobacillus paralimentarius DSM 13961 = JCM 10707", " Bacteria", " NA", " Bacilli", " Lactobacillales", " Lactobacillaceae", " Companilactobacillus", " Companilactobacillus kimchii"
"SRR20309281", 1872690, 899879617, 228574, " Paenibacillus lactis", " Bacteria", " Firmicutes", " Bacilli", " Bacillales", " Paenibacillaceae", " Paenibacillus", " Paenibacillus lactis"
"SRR3723454", 14635224, 2956315248, 1397700, " Exiguobacterium antarcticum DSM 14480", " Bacteria", " NA", " Bacilli", " Bacillales", " NA", " Exiguobacterium", " Exiguobacterium antarcticum"
"SRR11595335", 285399, 85423290, 1612, " Companilactobacillus farciminis", " Bacteria", " NA", " Bacilli", " Lactobacillales", " Lactobacillaceae", " Companilactobacillus", " Companilactobacillus farciminis"
"SRR9732435", 154498, 739173018, 2598186, " Paenibacillus sp. Col-0-11-2", " Bacteria", " NA", " Bacilli", " Bacillales", " Paenibacillaceae", " Paenibacillus", " Paenibacillus sp. Col-0-11-2"
